表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,,,,,,,
公開日：,2022年6月21日,,,,,,,,,,,,,
,,,,,,,,,,,,,,
***,調査又は集計していないもの,,,,,,,,,,,,,
-,データが得られないもの,,,,,,,,,,,,,
X,数値が秘匿されているもの,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,/項目 コード,E9101,,E9102,,E9103,,E9105,,E9106,
調査年 コード,調査年,地域 コード,地域,/項目,E9101_最終学歴人口（卒業者総数）【人】,注釈,E9102_最終学歴人口（小学校・中学校）【人】,注釈,E9103_最終学歴人口（高校・旧中）【人】,注釈,E9105_最終学歴人口（短大・高専）【人】,注釈,E9106_最終学歴人口（大学・大学院）【人】,注釈
2010100000,2010年度,27115,大阪府 大阪市 東成区,,65870,,8355,,22707,,7648,,10158,
2010100000,2010年度,27116,大阪府 大阪市 生野区,,110452,,18711,,41938,,9341,,11645,
2010100000,2010年度,27117,大阪府 大阪市 旭区,,75863,,10582,,27293,,9234,,12470,
2010100000,2010年度,27118,大阪府 大阪市 城東区,,134157,,17867,,47532,,16797,,22881,
2010100000,2010年度,27119,大阪府 大阪市 阿倍野区,,85292,,7284,,25760,,11488,,20372,
2010100000,2010年度,27120,大阪府 大阪市 住吉区,,125219,,15300,,42123,,14556,,19868,
2010100000,2010年度,27121,大阪府 大阪市 東住吉区,,106331,,13605,,37124,,12561,,17211,
2010100000,2010年度,27122,大阪府 大阪市 西成区,,105797,,23846,,31460,,5743,,6620,
2010100000,2010年度,27123,大阪府 大阪市 淀川区,,142887,,17151,,46547,,17547,,25529,
2010100000,2010年度,27124,大阪府 大阪市 鶴見区,,85646,,13347,,30401,,11065,,13220,
2010100000,2010年度,27125,大阪府 大阪市 住之江区,,103663,,14799,,38575,,11254,,13609,
2010100000,2010年度,27126,大阪府 大阪市 平野区,,158825,,27881,,57492,,15309,,16370,
2010100000,2010年度,27127,大阪府 大阪市 北区,,92727,,6888,,24274,,11639,,20077,
2010100000,2010年度,27128,大阪府 大阪市 中央区,,68838,,3307,,15635,,8493,,16918,
2010100000,2010年度,27140,大阪府 堺市,,669755,,91203,,240069,,87595,,112615,
2010100000,2010年度,27141,大阪府 堺市 堺区,,122031,,19522,,41783,,13905,,19141,
2010100000,2010年度,27142,大阪府 堺市 中区,,96307,,15119,,36202,,11857,,11262,
2010100000,2010年度,27143,大阪府 堺市 東区,,68546,,8716,,25566,,9408,,12252,
2010100000,2010年度,27144,大阪府 堺市 西区,,104704,,14099,,37101,,14041,,17849,
2010100000,2010年度,27145,大阪府 堺市 南区,,123874,,14291,,44897,,17074,,24767,
2010100000,2010年度,27146,大阪府 堺市 北区,,123331,,14796,,42245,,17298,,23157,
2010100000,2010年度,27147,大阪府 堺市 美原区,,30962,,4660,,12275,,4012,,4187,
2010100000,2010年度,27202,大阪府 岸和田市,,155790,,26535,,57502,,19073,,19973,
2010100000,2010年度,27203,大阪府 豊中市,,308243,,29113,,96684,,45705,,79444,
2010100000,2010年度,27204,大阪府 池田市,,81810,,5923,,25790,,12411,,21211,
2010100000,2010年度,27205,大阪府 吹田市,,275847,,22708,,92502,,42808,,77790,
2010100000,2010年度,27206,大阪府 泉大津市,,60284,,8821,,21662,,7858,,9079,
2010100000,2010年度,27207,大阪府 高槻市,,285244,,30877,,102434,,42973,,64114,
2010100000,2010年度,27208,大阪府 貝塚市,,70388,,16550,,31939,,9321,,9562,
2010100000,2010年度,27209,大阪府 守口市,,118929,,19762,,41470,,12622,,14377,
2010100000,2010年度,27210,大阪府 枚方市,,315499,,36245,,123483,,48834,,67880,
2010100000,2010年度,27211,大阪府 茨木市,,214148,,20896,,78519,,34377,,56920,
2010100000,2010年度,27212,大阪府 八尾市,,210043,,32451,,82195,,26715,,32087,
2010100000,2010年度,27213,大阪府 泉佐野市,,79495,,16946,,32279,,10674,,11596,
2010100000,2010年度,27214,大阪府 富田林市,,92437,,11824,,37941,,13653,,17586,
2010100000,2010年度,27215,大阪府 寝屋川市,,190175,,31136,,75814,,23773,,28784,
2010100000,2010年度,27216,大阪府 河内長野市,,90451,,9335,,34157,,13900,,19129,
2010100000,2010年度,27217,大阪府 松原市,,99206,,20279,,49715,,12268,,12947,
2010100000,2010年度,27218,大阪府 大東市,,99692,,19143,,44165,,11843,,13567,
2010100000,2010年度,27219,大阪府 和泉市,,137921,,21017,,55884,,20146,,23908,
2010100000,2010年度,27220,大阪府 箕面市,,99746,,6844,,31452,,16209,,29079,
2010100000,2010年度,27221,大阪府 柏原市,,58241,,8594,,24680,,7723,,9851,
2010100000,2010年度,27222,大阪府 羽曳野市,,92841,,11744,,35057,,12860,,14980,
2010100000,2010年度,27223,大阪府 門真市,,105434,,20225,,39513,,9775,,10000,
2010100000,2010年度,27224,大阪府 摂津市,,66742,,11006,,30661,,8661,,9854,
2010100000,2010年度,27225,大阪府 高石市,,47042,,6983,,19959,,6763,,9040,
2010100000,2010年度,27226,大阪府 藤井寺市,,52355,,7526,,24735,,7426,,8982,
2010100000,2010年度,27227,大阪府 東大阪市,,390122,,60563,,145537,,45098,,54011,
2010100000,2010年度,27228,大阪府 泉南市,,50537,,12524,,22314,,6489,,6564,
2010100000,2010年度,27229,大阪府 四條畷市,,42651,,7112,,17751,,5694,,7147,
2010100000,2010年度,27230,大阪府 交野市,,60089,,7924,,26063,,9760,,13288,
2010100000,2010年度,27231,大阪府 大阪狭山市,,45383,,4535,,17724,,7597,,9994,
2010100000,2010年度,27232,大阪府 阪南市,,44778,,8050,,21508,,6298,,7088,
2010100000,2010年度,27301,大阪府 島本町,,22822,,2072,,8862,,3977,,6628,
2010100000,2010年度,27321,大阪府 豊能町,,18220,,1544,,7641,,3005,,5314,
2010100000,2010年度,27322,大阪府 能勢町,,9542,,1990,,4792,,1218,,1185,
2010100000,2010年度,27341,大阪府 忠岡町,,13832,,3336,,6284,,1638,,1589,
2010100000,2010年度,27361,大阪府 熊取町,,34361,,5021,,14670,,5362,,6226,
2010100000,2010年度,27362,大阪府 田尻町,,6294,,992,,2316,,874,,994,
2010100000,2010年度,27366,大阪府 岬町,,14530,,2998,,6455,,1872,,2074,
2010100000,2010年度,27381,大阪府 太子町,,10739,,1314,,4668,,1679,,1902,
2010100000,2010年度,27382,大阪府 河南町,,13023,,1879,,6120,,1931,,2322,
2010100000,2010年度,27383,大阪府 千早赤阪村,,5072,,844,,2439,,704,,856,
2010100000,2010年度,28100,兵庫県 神戸市,,1228367,,131914,,430942,,157734,,276492,
2010100000,2010年度,28101,兵庫県 神戸市 東灘区,,163472,,12147,,51833,,23981,,54574,
2010100000,2010年度,28102,兵庫県 神戸市 灘区,,103982,,9365,,32300,,14022,,27361,
2010100000,2010年度,28105,兵庫県 神戸市 兵庫区,,89994,,14591,,33501,,8881,,13095,
2010100000,2010年度,28106,兵庫県 神戸市 長田区,,85177,,15425,,32295,,7393,,9999,
2010100000,2010年度,28107,兵庫県 神戸市 須磨区,,135080,,14510,,49324,,17016,,29035,
2010100000,2010年度,28108,兵庫県 神戸市 垂水区,,177591,,18549,,66274,,23245,,38277,
2010100000,2010年度,28109,兵庫県 神戸市 北区,,179604,,18229,,68235,,25036,,37505,
2010100000,2010年度,28110,兵庫県 神戸市 中央区,,102984,,10084,,29224,,11808,,22651,
2010100000,2010年度,28111,兵庫県 神戸市 西区,,190483,,19014,,67956,,26352,,43995,
2010100000,2010年度,28201,兵庫県 姫路市,,422107,,76499,,182186,,52756,,69535,
2010100000,2010年度,28202,兵庫県 尼崎市,,370086,,53279,,127004,,44302,,59701,
2010100000,2010年度,28203,兵庫県 明石市,,228762,,30265,,84358,,28438,,43133,
2010100000,2010年度,28204,兵庫県 西宮市,,369449,,26865,,108096,,58693,,113170,
2010100000,2010年度,28205,兵庫県 洲本市,,38985,,9871,,18466,,3999,,4780,
2010100000,2010年度,28206,兵庫県 芦屋市,,74723,,3394,,20677,,12059,,30597,
2010100000,2010年度,28207,兵庫県 伊丹市,,154322,,17958,,57061,,22922,,30763,
2010100000,2010年度,28208,兵庫県 相生市,,25824,,5423,,13282,,3000,,3668,
2010100000,2010年度,28209,兵庫県 豊岡市,,69881,,16653,,33819,,8559,,8573,
2010100000,2010年度,28210,兵庫県 加古川市,,211431,,35337,,94028,,27787,,36177,
2010100000,2010年度,28212,兵庫県 赤穂市,,40478,,8612,,20044,,4818,,5904,
2010100000,2010年度,28213,兵庫県 西脇市,,34788,,6970,,13984,,3284,,3809,
2010100000,2010年度,28214,兵庫県 宝塚市,,178211,,14166,,63337,,30152,,54742,
2010100000,2010年度,28215,兵庫県 三木市,,65724,,11857,,31799,,8150,,10456,
2010100000,2010年度,28216,兵庫県 高砂市,,74908,,14626,,35517,,9369,,11134,
2010100000,2010年度,28217,兵庫県 川西市,,125207,,12843,,50726,,20850,,32281,
2010100000,2010年度,28218,兵庫県 小野市,,39200,,8507,,18177,,4093,,4947,
2010100000,2010年度,28219,兵庫県 三田市,,86119,,6551,,29070,,13541,,21932,
2010100000,2010年度,28220,兵庫県 加西市,,39075,,10315,,18350,,4462,,5389,
2010100000,2010年度,28221,兵庫県 丹波篠山市,,35462,,5033,,14990,,4117,,4810,
2010100000,2010年度,28222,兵庫県 養父市,,22030,,7081,,9569,,2754,,2459,
2010100000,2010年度,28223,兵庫県 丹波市,,54989,,12586,,29260,,6419,,6213,
2010100000,2010年度,28224,兵庫県 南あわじ市,,41343,,12208,,20244,,4316,,3944,
2010100000,2010年度,28225,兵庫県 朝来市,,27009,,6695,,13445,,3181,,3332,
2010100000,2010年度,28226,兵庫県 淡路市,,38748,,11837,,18940,,3597,,3735,
2010100000,2010年度,28227,兵庫県 宍粟市,,33420,,9750,,14227,,3366,,3298,
2010100000,2010年度,28228,兵庫県 加東市,,31325,,6305,,15532,,3669,,4977,
2010100000,2010年度,28229,兵庫県 たつの市,,64202,,13616,,32471,,7383,,9260,
2010100000,2010年度,28301,兵庫県 猪名川町,,24362,,2134,,9773,,4313,,5740,
2010100000,2010年度,28365,兵庫県 多可町,,18745,,5532,,9403,,1710,,1771,
2010100000,2010年度,28381,兵庫県 稲美町,,24977,,5050,,12185,,3058,,3489,
2010100000,2010年度,28382,兵庫県 播磨町,,26328,,5254,,12622,,3365,,4049,
2010100000,2010年度,28442,兵庫県 市川町,,10953,,2880,,5517,,1200,,1321,
2010100000,2010年度,28443,兵庫県 福崎町,,15450,,2869,,6844,,1903,,2136,
2010100000,2010年度,28446,兵庫県 神河町,,10007,,3097,,4799,,1083,,997,
2010100000,2010年度,28464,兵庫県 太子町,,26009,,4919,,13278,,3567,,3793,
2010100000,2010年度,28481,兵庫県 上郡町,,13686,,2607,,7343,,1667,,2054,
2010100000,2010年度,28501,兵庫県 佐用町,,16181,,4747,,7937,,1649,,1584,
2010100000,2010年度,28585,兵庫県 香美町,,16328,,4732,,7947,,1948,,1572,
2010100000,2010年度,28586,兵庫県 新温泉町,,13280,,4465,,6091,,1334,,1256,
2010100000,2010年度,29201,奈良県 奈良市,,289850,,25143,,98559,,44345,,79005,
2010100000,2010年度,29202,奈良県 大和高田市,,55035,,10100,,28051,,7574,,9133,
2010100000,2010年度,29203,奈良県 大和郡山市,,71424,,9549,,33292,,10713,,14590,
2010100000,2010年度,29204,奈良県 天理市,,51797,,6977,,21206,,7306,,9749,
2010100000,2010年度,29205,奈良県 橿原市,,97829,,10868,,35802,,13707,,18758,
2010100000,2010年度,29206,奈良県 桜井市,,48266,,8576,,23060,,6389,,7886,
2010100000,2010年度,29207,奈良県 五條市,,28258,,6435,,13918,,3306,,3624,
2010100000,2010年度,29208,奈良県 御所市,,25596,,5473,,12840,,2914,,3445,
2010100000,2010年度,29209,奈良県 生駒市,,91378,,6238,,31955,,16372,,31294,
2010100000,2010年度,29210,奈良県 香芝市,,56356,,5943,,21107,,9461,,12912,
2010100000,2010年度,29211,奈良県 葛城市,,28328,,3839,,12201,,4431,,5113,
2010100000,2010年度,29212,奈良県 宇陀市,,28598,,6483,,13407,,3731,,4324,
2010100000,2010年度,29322,奈良県 山添村,,3594,,1003,,1816,,404,,346,
2010100000,2010年度,29342,奈良県 平群町,,16177,,1868,,7196,,2645,,4007,
2010100000,2010年度,29343,奈良県 三郷町,,18840,,2768,,7596,,3081,,4486,
2010100000,2010年度,29344,奈良県 斑鳩町,,22072,,2555,,9337,,3787,,5261,
2010100000,2010年度,29345,奈良県 安堵町,,6624,,924,,3555,,846,,1125,
2010100000,2010年度,29361,奈良県 川西町,,7022,,1302,,3146,,1073,,1328,
2010100000,2010年度,29362,奈良県 三宅町,,6148,,1143,,2694,,786,,1072,
2010100000,2010年度,29363,奈良県 田原本町,,25454,,3425,,12453,,3697,,4853,
2010100000,2010年度,29385,奈良県 曽爾村,,1677,,685,,674,,147,,151,
2010100000,2010年度,29386,奈良県 御杖村,,1843,,955,,615,,129,,136,
2010100000,2010年度,29401,奈良県 高取町,,6417,,1105,,2568,,772,,979,
2010100000,2010年度,29402,奈良県 明日香村,,4902,,975,,2235,,695,,969,
2010100000,2010年度,29424,奈良県 上牧町,,18960,,1946,,7459,,2603,,3353,
2010100000,2010年度,29425,奈良県 王寺町,,17718,,1772,,7610,,2971,,4679,
2010100000,2010年度,29426,奈良県 広陵町,,25117,,3301,,11071,,4196,,6314,
2010100000,2010年度,29427,奈良県 河合町,,15176,,1621,,7018,,2401,,3744,
2010100000,2010年度,29441,奈良県 吉野町,,7584,,2195,,3630,,790,,916,
2010100000,2010年度,29442,奈良県 大淀町,,15358,,3640,,7800,,1894,,1934,
2010100000,2010年度,29443,奈良県 下市町,,5951,,1638,,2870,,634,,731,
2010100000,2010年度,29444,奈良県 黒滝村,,737,,295,,315,,51,,63,
2010100000,2010年度,29446,奈良県 天川村,,1415,,704,,481,,116,,109,
2010100000,2010年度,29447,奈良県 野迫川村,,470,,189,,155,,35,,47,
2010100000,2010年度,29449,奈良県 十津川村,,3520,,1611,,1326,,192,,349,
2010100000,2010年度,29450,奈良県 下北山村,,918,,447,,303,,82,,85,
2010100000,2010年度,29451,奈良県 上北山村,,621,,253,,218,,73,,77,
2010100000,2010年度,29452,奈良県 川上村,,1496,,590,,663,,100,,132,
2010100000,2010年度,29453,奈良県 東吉野村,,1925,,744,,869,,138,,148,
2010100000,2010年度,30201,和歌山県 和歌山市,,298338,,50812,,122956,,35437,,46232,
2010100000,2010年度,30202,和歌山県 海南市,,45591,,9521,,23784,,5530,,6240,
2010100000,2010年度,30203,和歌山県 橋本市,,52834,,9458,,25107,,7827,,9324,
2010100000,2010年度,30204,和歌山県 有田市,,24941,,6380,,12929,,2591,,2476,
2010100000,2010年度,30205,和歌山県 御坊市,,20790,,5843,,10022,,2158,,2315,
2010100000,2010年度,30206,和歌山県 田辺市,,65054,,19638,,31795,,6082,,6089,
2010100000,2010年度,30207,和歌山県 新宮市,,26097,,6054,,10635,,2499,,2618,
2010100000,2010年度,30208,和歌山県 紀の川市,,53120,,9862,,27738,,7063,,7197,
2010100000,2010年度,30209,和歌山県 岩出市,,38751,,5305,,17945,,5450,,5632,
2010100000,2010年度,30304,和歌山県 紀美野町,,9091,,3019,,4305,,952,,804,
2010100000,2010年度,30341,和歌山県 かつらぎ町,,15204,,3209,,7810,,1986,,2038,
2010100000,2010年度,30343,和歌山県 九度山町,,4148,,1135,,1986,,497,,498,
2010100000,2010年度,30344,和歌山県 高野町,,3320,,1052,,1265,,302,,672,
2010100000,2010年度,30361,和歌山県 湯浅町,,10915,,2852,,5630,,1119,,977,
2010100000,2010年度,30362,和歌山県 広川町,,6214,,1805,,3060,,629,,544,
2010100000,2010年度,30366,和歌山県 有田川町,,22119,,5608,,11057,,2549,,2107,
2010100000,2010年度,30381,和歌山県 美浜町,,6690,,1857,,3262,,758,,806,
2010100000,2010年度,30382,和歌山県 日高町,,5896,,1437,,3019,,729,,705,
2010100000,2010年度,30383,和歌山県 由良町,,5444,,1657,,2677,,564,,483,
2010100000,2010年度,30390,和歌山県 印南町,,7118,,2374,,3434,,672,,578,
2010100000,2010年度,30391,和歌山県 みなべ町,,10797,,3243,,5610,,980,,861,
2010100000,2010年度,30392,和歌山県 日高川町,,8539,,2662,,3957,,883,,868,
2010100000,2010年度,30401,和歌山県 白浜町,,19068,,5651,,9674,,1787,,1590,
2010100000,2010年度,30404,和歌山県 上富田町,,11727,,3148,,5974,,1214,,984,
2010100000,2010年度,30406,和歌山県 すさみ町,,4118,,1817,,1722,,324,,236,
2010100000,2010年度,30421,和歌山県 那智勝浦町,,14577,,4792,,7002,,1376,,1268,
2010100000,2010年度,30422,和歌山県 太地町,,2798,,975,,1269,,325,,226,
2010100000,2010年度,30424,和歌山県 古座川町,,2756,,1098,,1077,,239,,230,
2010100000,2010年度,30427,和歌山県 北山村,,442,,245,,129,,23,,41,
2010100000,2010年度,30428,和歌山県 串本町,,15895,,5243,,7352,,1266,,1328,
2010100000,2010年度,31201,鳥取県 鳥取市,,156144,,23122,,66420,,17742,,23263,
2010100000,2010年度,31202,鳥取県 米子市,,116536,,15852,,53349,,13709,,16908,
2010100000,2010年度,31203,鳥取県 倉吉市,,41433,,9166,,20417,,5176,,5228,
2010100000,2010年度,31204,鳥取県 境港市,,28901,,5626,,14855,,3323,,3216,
2010100000,2010年度,31302,鳥取県 岩美町,,10381,,2878,,5367,,983,,927,
2010100000,2010年度,31325,鳥取県 若桜町,,3377,,1250,,1473,,293,,351,
2010100000,2010年度,31328,鳥取県 智頭町,,6645,,2346,,3155,,632,,450,
2010100000,2010年度,31329,鳥取県 八頭町,,15130,,3145,,7515,,1637,,1725,
2010100000,2010年度,31364,鳥取県 三朝町,,5915,,1609,,3161,,621,,502,
2010100000,2010年度,31370,鳥取県 湯梨浜町,,13807,,3034,,7252,,1720,,1704,
2010100000,2010年度,31371,鳥取県 琴浦町,,15335,,3916,,7907,,1747,,1486,
2010100000,2010年度,31372,鳥取県 北栄町,,12688,,2336,,6619,,1481,,1347,
2010100000,2010年度,31384,鳥取県 日吉津村,,2656,,367,,1466,,373,,350,
2010100000,2010年度,31386,鳥取県 大山町,,14839,,3171,,8840,,1316,,1410,
2010100000,2010年度,31389,鳥取県 南部町,,9572,,1693,,5696,,917,,1041,
2010100000,2010年度,31390,鳥取県 伯耆町,,9794,,2028,,5676,,983,,1022,
2010100000,2010年度,31401,鳥取県 日南町,,4842,,1985,,2174,,379,,291,
2010100000,2010年度,31402,鳥取県 日野町,,3282,,988,,1729,,257,,286,
2010100000,2010年度,31403,鳥取県 江府町,,2884,,741,,1582,,205,,229,
2010100000,2010年度,32201,島根県 松江市,,163794,,28981,,71827,,19436,,25735,
2010100000,2010年度,32202,島根県 浜田市,,51284,,14774,,23605,,5057,,5609,
2010100000,2010年度,32203,島根県 出雲市,,138328,,31334,,58662,,14539,,16437,
2010100000,2010年度,32204,島根県 益田市,,41336,,10544,,20771,,4169,,4282,
2010100000,2010年度,32205,島根県 大田市,,32174,,10600,,14792,,3335,,3155,
2010100000,2010年度,32206,島根県 安来市,,34579,,8795,,17340,,3281,,3149,
2010100000,2010年度,32207,島根県 江津市,,21348,,5891,,9975,,2500,,2386,
2010100000,2010年度,32209,島根県 雲南市,,35086,,11413,,13514,,3095,,2699,
2010100000,2010年度,32343,島根県 奥出雲町,,12102,,5048,,5193,,1022,,830,
2010100000,2010年度,32386,島根県 飯南町,,4693,,1756,,2020,,486,,400,
2010100000,2010年度,32441,島根県 川本町,,3379,,1089,,1558,,326,,361,
2010100000,2010年度,32448,島根県 美郷町,,4653,,1830,,2001,,415,,362,
2010100000,2010年度,32449,島根県 邑南町,,10240,,3690,,4288,,1207,,995,
2010100000,2010年度,32501,島根県 津和野町,,7337,,2555,,3385,,647,,595,
2010100000,2010年度,32505,島根県 吉賀町,,5833,,1830,,2488,,535,,393,
2010100000,2010年度,32525,島根県 海士町,,2042,,752,,850,,197,,229,
2010100000,2010年度,32526,島根県 西ノ島町,,2799,,1064,,1210,,253,,243,
2010100000,2010年度,32527,島根県 知夫村,,574,,285,,175,,54,,55,
2010100000,2010年度,32528,島根県 隠岐の島町,,13136,,4461,,5904,,1523,,1219,
2010100000,2010年度,33100,岡山県 岡山市,,551477,,75452,,259955,,77928,,116233,
2010100000,2010年度,33101,岡山県 岡山市 北区,,229541,,27090,,99739,,32975,,56406,
2010100000,2010年度,33102,岡山県 岡山市 中区,,111208,,13394,,50087,,16344,,25719,
2010100000,2010年度,33103,岡山県 岡山市 東区,,77379,,12245,,40422,,10521,,12171,
2010100000,2010年度,33104,岡山県 岡山市 南区,,133349,,22723,,69707,,18088,,21937,
2010100000,2010年度,33202,岡山県 倉敷市,,371709,,69218,,184839,,47521,,56964,
2010100000,2010年度,33203,岡山県 津山市,,84691,,12816,,39927,,9367,,10590,
2010100000,2010年度,33204,岡山県 玉野市,,54058,,11096,,26620,,5924,,7224,
2010100000,2010年度,33205,岡山県 笠岡市,,45098,,8369,,25392,,5063,,5519,
2010100000,2010年度,33207,岡山県 井原市,,36355,,5796,,17876,,4160,,3834,
2010100000,2010年度,33208,岡山県 総社市,,52326,,7584,,27286,,6444,,8441,
2010100000,2010年度,33209,岡山県 高梁市,,28282,,7435,,14535,,2685,,2588,
2010100000,2010年度,33210,岡山県 新見市,,28000,,7505,,15102,,2589,,2641,
2010100000,2010年度,33211,岡山県 備前市,,31588,,7389,,15396,,3509,,3672,
2010100000,2010年度,33212,岡山県 瀬戸内市,,30955,,5384,,15589,,3949,,4029,
2010100000,2010年度,33213,岡山県 赤磐市,,35027,,4657,,19564,,5040,,5477,
2010100000,2010年度,33214,岡山県 真庭市,,40934,,10976,,20328,,4120,,3819,
2010100000,2010年度,33215,岡山県 美作市,,25756,,6773,,13481,,2419,,2315,
2010100000,2010年度,33216,岡山県 浅口市,,29867,,4820,,16325,,3701,,4330,
2010100000,2010年度,33346,岡山県 和気町,,12952,,2641,,7156,,1496,,1400,
2010100000,2010年度,33423,岡山県 早島町,,9600,,1221,,4832,,1521,,1804,
2010100000,2010年度,33445,岡山県 里庄町,,8817,,1165,,4467,,1178,,1413,
2010100000,2010年度,33461,岡山県 矢掛町,,12632,,2547,,6678,,1463,,1682,
2010100000,2010年度,33586,岡山県 新庄村,,803,,366,,279,,86,,67,
2010100000,2010年度,33606,岡山県 鏡野町,,11443,,2473,,6565,,1186,,1155,
2010100000,2010年度,33622,岡山県 勝央町,,9204,,1760,,5220,,960,,1101,
2010100000,2010年度,33623,岡山県 奈義町,,5057,,806,,2611,,526,,396,
2010100000,2010年度,33643,岡山県 西粟倉村,,1290,,443,,606,,114,,125,
2010100000,2010年度,33663,岡山県 久米南町,,4473,,1080,,2494,,500,,384,
2010100000,2010年度,33666,岡山県 美咲町,,13194,,3087,,7556,,1332,,1143,
2010100000,2010年度,33681,岡山県 吉備中央町,,10961,,2991,,5619,,1133,,1023,
2010100000,2010年度,34100,広島県 広島市,,912225,,85558,,339912,,148025,,203367,
2010100000,2010年度,34101,広島県 広島市 中区,,102421,,9538,,31884,,15734,,24901,
2010100000,2010年度,34102,広島県 広島市 東区,,94719,,8016,,34098,,14928,,21264,
2010100000,2010年度,34103,広島県 広島市 南区,,109405,,11983,,46161,,16927,,25932,
2010100000,2010年度,34104,広島県 広島市 西区,,145897,,10085,,46725,,24933,,36921,
2010100000,2010年度,34105,広島県 広島市 安佐南区,,173159,,14595,,61108,,29902,,40360,
2010100000,2010年度,34106,広島県 広島市 安佐北区,,119775,,13879,,49833,,17659,,18981,
2010100000,2010年度,34107,広島県 広島市 安芸区,,61640,,7114,,25966,,9444,,11839,
2010100000,2010年度,34108,広島県 広島市 佐伯区,,105209,,10348,,44137,,18498,,23169,
2010100000,2010年度,34202,広島県 呉市,,198252,,32049,,86979,,24827,,30512,
2010100000,2010年度,34203,広島県 竹原市,,23992,,4879,,11677,,3126,,2933,
2010100000,2010年度,34204,広島県 三原市,,81960,,10951,,31366,,10896,,11117,
2010100000,2010年度,34205,広島県 尾道市,,120406,,22218,,51642,,16578,,16092,
2010100000,2010年度,34207,広島県 福山市,,363689,,42836,,140588,,52785,,54865,
2010100000,2010年度,34208,広島県 府中市,,35638,,5264,,13147,,4728,,4232,
2010100000,2010年度,34209,広島県 三次市,,46657,,7143,,19825,,6200,,5543,
2010100000,2010年度,34210,広島県 庄原市,,33652,,6171,,17249,,3735,,3398,
2010100000,2010年度,34211,広島県 大竹市,,24131,,4381,,12413,,2894,,3391,
2010100000,2010年度,34212,広島県 東広島市,,139005,,14638,,55655,,20386,,27098,
2010100000,2010年度,34213,広島県 廿日市市,,91334,,10329,,36971,,15032,,18956,
2010100000,2010年度,34214,広島県 安芸高田市,,26644,,5421,,13810,,3276,,2826,
2010100000,2010年度,34215,広島県 江田島市,,23579,,6885,,11429,,2370,,2629,
2010100000,2010年度,34302,広島県 府中町,,39745,,3467,,15094,,6809,,8869,
2010100000,2010年度,34304,広島県 海田町,,22438,,2715,,10518,,3548,,4288,
2010100000,2010年度,34307,広島県 熊野町,,19773,,3616,,9557,,2677,,2688,
2010100000,2010年度,34309,広島県 坂町,,10615,,1815,,4938,,1742,,1906,
2010100000,2010年度,34368,広島県 安芸太田町,,6377,,1760,,2543,,595,,515,
2010100000,2010年度,34369,広島県 北広島町,,16645,,3991,,8441,,2035,,1841,
2010100000,2010年度,34431,広島県 大崎上島町,,7183,,1974,,3467,,844,,735,
2010100000,2010年度,34462,広島県 世羅町,,14874,,3454,,7339,,1827,,1446,
2010100000,2010年度,34545,広島県 神石高原町,,9035,,2102,,4986,,938,,705,
2010100000,2010年度,35201,山口県 下関市,,230541,,42381,,119398,,26608,,29626,
2010100000,2010年度,35202,山口県 宇部市,,139979,,20494,,68627,,18339,,21085,
2010100000,2010年度,35203,山口県 山口市,,154149,,21603,,74610,,21964,,29106,
2010100000,2010年度,35204,山口県 萩市,,45813,,12474,,23409,,4385,,4383,
2010100000,2010年度,35206,山口県 防府市,,94959,,12733,,48820,,11035,,12067,
2010100000,2010年度,35207,山口県 下松市,,45130,,6189,,24980,,5986,,6644,
2010100000,2010年度,35208,山口県 岩国市,,118749,,24423,,62584,,13441,,14324,
2010100000,2010年度,35210,山口県 光市,,43531,,6196,,25508,,5376,,5671,
2010100000,2010年度,35211,山口県 長門市,,32790,,8013,,17715,,3477,,3171,
2010100000,2010年度,35212,山口県 柳井市,,29164,,5472,,15081,,3644,,4060,
2010100000,2010年度,35213,山口県 美祢市,,24337,,5587,,13067,,2710,,2498,
2010100000,2010年度,35215,山口県 周南市,,122550,,18066,,57135,,14105,,15830,
2010100000,2010年度,35216,山口県 山陽小野田市,,52890,,8657,,30424,,6237,,6347,
2010100000,2010年度,35305,山口県 周防大島町,,16871,,5608,,7503,,1886,,1803,
2010100000,2010年度,35321,山口県 和木町,,5024,,705,,2816,,634,,681,
2010100000,2010年度,35341,山口県 上関町,,3023,,1426,,1163,,236,,198,
2010100000,2010年度,35343,山口県 田布施町,,13209,,2197,,7560,,1718,,1487,
2010100000,2010年度,35344,山口県 平生町,,11385,,2470,,5921,,1361,,1286,
2010100000,2010年度,35502,山口県 阿武町,,3354,,1035,,1837,,278,,195,
2010100000,2010年度,36201,徳島県 徳島市,,207984,,31656,,75706,,25547,,38554,
2010100000,2010年度,36202,徳島県 鳴門市,,50026,,10526,,21180,,5906,,7327,
2010100000,2010年度,36203,徳島県 小松島市,,33545,,7556,,16243,,3804,,4183,
2010100000,2010年度,36204,徳島県 阿南市,,61416,,12748,,26464,,7064,,8028,
2010100000,2010年度,36205,徳島県 吉野川市,,36811,,8403,,14579,,3982,,4605,
2010100000,2010年度,36206,徳島県 阿波市,,32837,,7711,,13563,,3266,,3533,
2010100000,2010年度,36207,徳島県 美馬市,,27341,,9301,,12754,,2257,,2858,
2010100000,2010年度,36208,徳島県 三好市,,25830,,11034,,10057,,1821,,1960,
